,fluxes,minimum,maximum
NADPHox_c_tx_gc_3,0.00204643304330017,,
NADPHox_c_tx_gc_4,0.0020607234485293838,,
1_PERIOD_2_PERIOD_1_PERIOD_9_RXN_c_me_1,0.0,,
1_PERIOD_2_PERIOD_1_PERIOD_9_RXN_c_me_2,0.0,,
1_PERIOD_2_PERIOD_1_PERIOD_9_RXN_c_me_3,0.0,,
1_PERIOD_2_PERIOD_1_PERIOD_9_RXN_c_me_4,0.0,,
1_PERIOD_2_PERIOD_1_PERIOD_9_RXN_c_gc_1,0.0,,
1_PERIOD_2_PERIOD_1_PERIOD_9_RXN_c_gc_2,0.0,,
1_PERIOD_2_PERIOD_1_PERIOD_9_RXN_c_gc_3,0.0,,
1_PERIOD_2_PERIOD_1_PERIOD_9_RXN_c_gc_4,0.0,,
ATPPHOSPHORIBOSYLTRANS_RXN_p_me_1,-9.007564650800067e-20,,
ATPPHOSPHORIBOSYLTRANS_RXN_p_me_2,0.0016624118661923554,,
ATPPHOSPHORIBOSYLTRANS_RXN_p_me_3,0.0022406420805201306,,
ATPPHOSPHORIBOSYLTRANS_RXN_p_me_4,0.0,,
ATPPHOSPHORIBOSYLTRANS_RXN_p_gc_1,0.0,,
ATPPHOSPHORIBOSYLTRANS_RXN_p_gc_2,0.0,,
ATPPHOSPHORIBOSYLTRANS_RXN_p_gc_3,0.0,,
ATPPHOSPHORIBOSYLTRANS_RXN_p_gc_4,0.0,,
RXN_969_x_me_1,0.0,,
RXN_969_x_me_2,0.0,,
RXN_969_x_me_3,0.0,,
RXN_969_x_me_4,0.0,,
RXN_969_x_gc_1,0.0,,
RXN_969_x_gc_2,0.0,,
RXN_969_x_gc_3,0.0,,
RXN_969_x_gc_4,0.0,,
ACETOLACTSYN_RXN_p_me_1,0.0,,
ACETOLACTSYN_RXN_p_me_2,0.011007863258674458,,
ACETOLACTSYN_RXN_p_me_3,0.026213756245882364,,
ACETOLACTSYN_RXN_p_me_4,0.0,,
ACETOLACTSYN_RXN_p_gc_1,0.0,,
ACETOLACTSYN_RXN_p_gc_2,0.0,,
ACETOLACTSYN_RXN_p_gc_3,0.0,,
ACETOLACTSYN_RXN_p_gc_4,0.0,,
RXN1F_66_p_me_1,0.0,,
RXN1F_66_p_me_2,0.0,,
RXN1F_66_p_me_3,0.0,,
RXN1F_66_p_me_4,0.0,,
RXN1F_66_p_gc_1,0.0,,
RXN1F_66_p_gc_2,0.0,,
RXN1F_66_p_gc_3,0.0,,
RXN1F_66_p_gc_4,0.0,,
RXN490_3650_p_me_1,0.0,,
RXN490_3650_p_me_2,242.95417936043205,,
RXN490_3650_p_me_3,242.95417936043194,,
RXN490_3650_p_me_4,0.0,,
RXN490_3650_p_gc_1,0.0,,
RXN490_3650_p_gc_2,0.0,,
RXN490_3650_p_gc_3,0.0,,
RXN490_3650_p_gc_4,0.0,,
pTYR_biomass_me_1,0.0,,
pTYR_biomass_me_2,0.0,,
pTYR_biomass_me_3,0.0,,
pTYR_biomass_me_4,0.0,,
pTYR_biomass_gc_1,0.0,,
pTYR_biomass_gc_2,0.0,,
pTYR_biomass_gc_3,0.0,,
pTYR_biomass_gc_4,0.0,,
AMP_ATP_xc_me_1,0.0,,
AMP_ATP_xc_me_2,0.0,,
AMP_ATP_xc_me_3,0.0,,
AMP_ATP_xc_me_4,0.0,,
AMP_ATP_xc_gc_1,0.0,,
AMP_ATP_xc_gc_2,0.0,,
AMP_ATP_xc_gc_3,0.0,,
AMP_ATP_xc_gc_4,0.0,,
PEPCARBOX_RXN_c_me_1,0.0,,
PEPCARBOX_RXN_c_me_2,0.29273780633243013,,
PEPCARBOX_RXN_c_me_3,0.35534295291123075,,
PEPCARBOX_RXN_c_me_4,0.0,,
PEPCARBOX_RXN_c_gc_1,0.0,,
PEPCARBOX_RXN_c_gc_2,0.0011431579927492312,,
PEPCARBOX_RXN_c_gc_3,0.0,,
PEPCARBOX_RXN_c_gc_4,0.0,,
ACET_pc_me_1,-0.0005541372887307854,,
ACET_pc_me_2,0.0,,
ACET_pc_me_3,0.0,,
ACET_pc_me_4,-0.003878961021115506,,
ACET_pc_gc_1,0.0,,
ACET_pc_gc_2,0.0,,
ACET_pc_gc_3,0.0,,
ACET_pc_gc_4,0.0,,
MG2_rev_vc_me_1,0.0,,
MG2_rev_vc_me_2,0.0,,
MG2_rev_vc_me_3,0.0,,
MG2_rev_vc_me_4,0.0,,
MG2_rev_vc_gc_1,0.0,,
MG2_rev_vc_gc_2,0.0,,
MG2_rev_vc_gc_3,0.0,,
MG2_rev_vc_gc_4,0.0,,
PHOSPHORIBULOKINASE_RXN_p_me_1,0.0,,
PHOSPHORIBULOKINASE_RXN_p_me_2,55.3462770257934,,
PHOSPHORIBULOKINASE_RXN_p_me_3,55.22616720952754,,
PHOSPHORIBULOKINASE_RXN_p_me_4,0.0,,
PHOSPHORIBULOKINASE_RXN_p_gc_1,0.0,,
PHOSPHORIBULOKINASE_RXN_p_gc_2,0.0,,
PHOSPHORIBULOKINASE_RXN_p_gc_3,0.0,,
PHOSPHORIBULOKINASE_RXN_p_gc_4,0.0,,
2KG_MAL_pc_me_1,0.0051370032775908386,,
2KG_MAL_pc_me_2,-0.24334117539431527,,
2KG_MAL_pc_me_3,-0.3658791074886144,,
2KG_MAL_pc_me_4,0.00912080066810088,,
2KG_MAL_pc_gc_1,0.0,,
2KG_MAL_pc_gc_2,0.0,,
2KG_MAL_pc_gc_3,0.0,,
2KG_MAL_pc_gc_4,0.0,,
GLY_xc_me_1,0.0,,
GLY_xc_me_2,0.0,,
GLY_xc_me_3,0.0,,
GLY_xc_me_4,0.0,,
GLY_xc_gc_1,0.0,,
GLY_xc_gc_2,0.0,,
GLY_xc_gc_3,0.0,,
GLY_xc_gc_4,0.0,,
PHE_pc_me_1,0.0,,
PHE_pc_me_2,0.02264474751322895,,
PHE_pc_me_3,0.03052118143087382,,
PHE_pc_me_4,0.0,,
PHE_pc_gc_1,0.0,,
PHE_pc_gc_2,0.0,,
PHE_pc_gc_3,0.0,,
PHE_pc_gc_4,0.0,,
SUC_CIT_mc_me_1,0.0,,
SUC_CIT_mc_me_2,0.0,,
SUC_CIT_mc_me_3,0.0,,
SUC_CIT_mc_me_4,0.0,,
SUC_CIT_mc_gc_1,0.0,,
SUC_CIT_mc_gc_2,0.0,,
SUC_CIT_mc_gc_3,0.0,,
SUC_CIT_mc_gc_4,0.0,,
2PGADEHYDRAT_RXN_p_me_1,0.0021716193012315892,,
2PGADEHYDRAT_RXN_p_me_2,0.4078036745177445,,
2PGADEHYDRAT_RXN_p_me_3,0.5093221560477693,,
2PGADEHYDRAT_RXN_p_me_4,0.027017939969156583,,
2PGADEHYDRAT_RXN_p_gc_1,0.0,,
2PGADEHYDRAT_RXN_p_gc_2,0.0,,
2PGADEHYDRAT_RXN_p_gc_3,0.0,,
2PGADEHYDRAT_RXN_p_gc_4,0.0,,
GDPKIN_RXN_c_me_1,0.0,,
GDPKIN_RXN_c_me_2,0.0,,
GDPKIN_RXN_c_me_3,0.0,,
GDPKIN_RXN_c_me_4,0.0,,
GDPKIN_RXN_c_gc_1,0.0,,
GDPKIN_RXN_c_gc_2,0.0,,
GDPKIN_RXN_c_gc_3,0.0,,
GDPKIN_RXN_c_gc_4,0.0,,
RXN_9659_p_me_1,5.557691447681607e-20,,
RXN_9659_p_me_2,0.0,,
RXN_9659_p_me_3,0.0,,
RXN_9659_p_me_4,-6.483973355628543e-20,,
RXN_9659_p_gc_1,0.0,,
RXN_9659_p_gc_2,0.0,,
RXN_9659_p_gc_3,0.0,,
RXN_9659_p_gc_4,0.0,,
RXN_1827_p_me_1,0.09173219474878196,,
RXN_1827_p_me_2,0.0,,
RXN_1827_p_me_3,0.0,,
RXN_1827_p_me_4,0.09173219474878197,,
RXN_1827_p_gc_1,0.0,,
RXN_1827_p_gc_2,0.0,,
RXN_1827_p_gc_3,0.0,,
RXN_1827_p_gc_4,0.0,,
CITSYN_RXN_x_me_1,0.0,,
CITSYN_RXN_x_me_2,0.0,,
CITSYN_RXN_x_me_3,0.0,,
CITSYN_RXN_x_me_4,0.0,,
CITSYN_RXN_x_gc_1,0.0,,
CITSYN_RXN_x_gc_2,0.0,,
CITSYN_RXN_x_gc_3,0.0,,
CITSYN_RXN_x_gc_4,0.0,,
PRO_TRNA_LIGASE_RXN_c_me_1,0.0,,
PRO_TRNA_LIGASE_RXN_c_me_2,0.0,,
PRO_TRNA_LIGASE_RXN_c_me_3,0.0,,
PRO_TRNA_LIGASE_RXN_c_me_4,0.0,,
PRO_TRNA_LIGASE_RXN_c_gc_1,0.0,,
PRO_TRNA_LIGASE_RXN_c_gc_2,0.0,,
PRO_TRNA_LIGASE_RXN_c_gc_3,0.0,,
PRO_TRNA_LIGASE_RXN_c_gc_4,0.0,,
H2O_mc_me_1,6.920764027175624,,
H2O_mc_me_2,31.79224936949077,,
H2O_mc_me_3,31.562432614945212,,
H2O_mc_me_4,7.491293038263216,,
H2O_mc_gc_1,0.009460455654400781,,
H2O_mc_gc_2,0.014920952752187813,,
H2O_mc_gc_3,0.00912809421580793,,
H2O_mc_gc_4,0.009460455654400759,,
2PGADEHYDRAT_RXN_c_me_1,0.4910554806307585,,
2PGADEHYDRAT_RXN_c_me_2,0.0,,
2PGADEHYDRAT_RXN_c_me_3,0.0,,
2PGADEHYDRAT_RXN_c_me_4,0.492773930512664,,
2PGADEHYDRAT_RXN_c_gc_1,0.0005631223603809997,,
2PGADEHYDRAT_RXN_c_gc_2,0.0011431579927492312,,
2PGADEHYDRAT_RXN_c_gc_3,0.0005500904137161634,,
2PGADEHYDRAT_RXN_c_gc_4,0.0005631223603809978,,
FORMATE_pc_me_1,0.0,,
FORMATE_pc_me_2,0.0,,
FORMATE_pc_me_3,0.0,,
FORMATE_pc_me_4,0.0,,
FORMATE_pc_gc_1,0.0,,
FORMATE_pc_gc_2,0.0,,
FORMATE_pc_gc_3,0.0,,
FORMATE_pc_gc_4,0.0,,
1_5_1_9_RXN_c_me_1,0.0,,
1_5_1_9_RXN_c_me_2,0.0,,
1_5_1_9_RXN_c_me_3,0.0,,
1_5_1_9_RXN_c_me_4,0.0,,
1_5_1_9_RXN_c_gc_1,0.0,,
1_5_1_9_RXN_c_gc_2,0.0,,
1_5_1_9_RXN_c_gc_3,0.0,,
1_5_1_9_RXN_c_gc_4,0.0,,
PRTRANS_RXN_p_me_1,0.0,,
PRTRANS_RXN_p_me_2,-0.014961706795731179,,
PRTRANS_RXN_p_me_3,-0.0016624118661923558,,
PRTRANS_RXN_p_me_4,0.0,,
PRTRANS_RXN_p_gc_1,0.0,,
PRTRANS_RXN_p_gc_2,0.0,,
PRTRANS_RXN_p_gc_3,0.0,,
PRTRANS_RXN_p_gc_4,0.0,,
DAHPSYN_RXN_p_me_1,0.0,,
DAHPSYN_RXN_p_me_2,0.03926886617515244,,
DAHPSYN_RXN_p_me_3,0.03442423537758632,,
DAHPSYN_RXN_p_me_4,0.0,,
DAHPSYN_RXN_p_gc_1,0.0,,
DAHPSYN_RXN_p_gc_2,0.0,,
DAHPSYN_RXN_p_gc_3,0.0,,
DAHPSYN_RXN_p_gc_4,0.0,,
CYSPH_RXN_p_me_1,0.0,,
CYSPH_RXN_p_me_2,0.0016624118661785002,,
CYSPH_RXN_p_me_3,0.002240642080507568,,
CYSPH_RXN_p_me_4,-2.9675019939985494e-16,,
CYSPH_RXN_p_gc_1,0.0,,
CYSPH_RXN_p_gc_2,0.0,,
CYSPH_RXN_p_gc_3,0.0,,
CYSPH_RXN_p_gc_4,0.0,,
Glycerol_biomass_me_1,0.0,,
Glycerol_biomass_me_2,0.0,,
Glycerol_biomass_me_3,0.0,,
Glycerol_biomass_me_4,0.0,,
Glycerol_biomass_gc_1,0.0,,
Glycerol_biomass_gc_2,0.0,,
Glycerol_biomass_gc_3,0.0,,
Glycerol_biomass_gc_4,0.0,,
2_PERIOD_5_PERIOD_1_PERIOD_19_RXN_p_me_1,0.0,,
2_PERIOD_5_PERIOD_1_PERIOD_19_RXN_p_me_2,0.039268866175152496,,
2_PERIOD_5_PERIOD_1_PERIOD_19_RXN_p_me_3,0.03442423537758631,,
2_PERIOD_5_PERIOD_1_PERIOD_19_RXN_p_me_4,0.0,,
2_PERIOD_5_PERIOD_1_PERIOD_19_RXN_p_gc_1,0.0,,
2_PERIOD_5_PERIOD_1_PERIOD_19_RXN_p_gc_2,0.0,,
2_PERIOD_5_PERIOD_1_PERIOD_19_RXN_p_gc_3,0.0,,
2_PERIOD_5_PERIOD_1_PERIOD_19_RXN_p_gc_4,0.0,,
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_me_1,0.0,,
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_me_2,0.0,,
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_me_3,0.0,,
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_me_4,0.0,,
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_gc_1,0.0,,
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_gc_2,0.0,,
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_gc_3,0.0,,
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_gc_4,0.0,,
ORNCARBAMTRANSFER_RXN_p_me_1,0.0,,
ORNCARBAMTRANSFER_RXN_p_me_2,0.001662411866192356,,
ORNCARBAMTRANSFER_RXN_p_me_3,0.0022406420805201306,,
ORNCARBAMTRANSFER_RXN_p_me_4,0.0,,
ORNCARBAMTRANSFER_RXN_p_gc_1,0.0,,
ORNCARBAMTRANSFER_RXN_p_gc_2,0.0,,
ORNCARBAMTRANSFER_RXN_p_gc_3,0.0,,
ORNCARBAMTRANSFER_RXN_p_gc_4,0.0,,
IPP_biosynthesis_c_me_1,0.0,,
IPP_biosynthesis_c_me_2,0.0,,
IPP_biosynthesis_c_me_3,0.0,,
IPP_biosynthesis_c_me_4,0.0,,
IPP_biosynthesis_c_gc_1,0.0,,
IPP_biosynthesis_c_gc_2,0.0,,
IPP_biosynthesis_c_gc_3,0.0,,
IPP_biosynthesis_c_gc_4,0.0,,
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_me_1,0.0,,
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_me_2,0.0016624118661923528,,
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_me_3,0.0,,
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_me_4,0.0,,
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_gc_1,0.0,,
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_gc_2,0.0,,
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_gc_3,0.0,,
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_gc_4,0.0,,
HISTOLDEHYD_RXN_p_me_1,0.0,,
HISTOLDEHYD_RXN_p_me_2,-2.202147527991116e-19,,
HISTOLDEHYD_RXN_p_me_3,0.0,,
HISTOLDEHYD_RXN_p_me_4,0.0,,
HISTOLDEHYD_RXN_p_gc_1,0.0,,
HISTOLDEHYD_RXN_p_gc_2,0.0,,
HISTOLDEHYD_RXN_p_gc_3,0.0,,
HISTOLDEHYD_RXN_p_gc_4,0.0,,
RXN0_5330_NADP_c_me_1,0.0,,
RXN0_5330_NADP_c_me_2,0.0,,
RXN0_5330_NADP_c_me_3,0.0,,
RXN0_5330_NADP_c_me_4,0.0,,
RXN0_5330_NADP_c_gc_1,0.0,,
RXN0_5330_NADP_c_gc_2,0.0,,
RXN0_5330_NADP_c_gc_3,0.0,,
RXN0_5330_NADP_c_gc_4,0.0,,
HISTALDEHYD_RXN_p_me_1,0.0,,
HISTALDEHYD_RXN_p_me_2,0.0,,
HISTALDEHYD_RXN_p_me_3,0.0,,
HISTALDEHYD_RXN_p_me_4,0.0,,
HISTALDEHYD_RXN_p_gc_1,0.0,,
HISTALDEHYD_RXN_p_gc_2,0.0,,
HISTALDEHYD_RXN_p_gc_3,0.0,,
HISTALDEHYD_RXN_p_gc_4,0.0,,
RXN_14903_mi_me_1,0.0,,
RXN_14903_mi_me_2,0.0,,
RXN_14903_mi_me_3,0.0,,
RXN_14903_mi_me_4,0.0,,
RXN_14903_mi_gc_1,0.0,,
RXN_14903_mi_gc_2,0.0,,
RXN_14903_mi_gc_3,0.0,,
RXN_14903_mi_gc_4,0.0,,
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_me_1,0.0,,
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_me_2,0.001662411866192356,,
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_me_3,0.0022406420805201306,,
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_me_4,0.0,,
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_gc_1,0.0,,
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_gc_2,0.0,,
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_gc_3,0.0,,
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_gc_4,0.0,,
PROTON_PPi_rev_vc_me_1,0.0,,
PROTON_PPi_rev_vc_me_2,1.37915649357833,,
PROTON_PPi_rev_vc_me_3,1.36982561776554,,
PROTON_PPi_rev_vc_me_4,0.0,,
PROTON_PPi_rev_vc_gc_1,0.0,,
PROTON_PPi_rev_vc_gc_2,0.0,,
PROTON_PPi_rev_vc_gc_3,0.0,,
PROTON_PPi_rev_vc_gc_4,0.0,,
RXN_9958_NAD_m_me_1,0.0,,
RXN_9958_NAD_m_me_2,0.0,,
RXN_9958_NAD_m_me_3,0.0,,
RXN_9958_NAD_m_me_4,0.0,,
RXN_9958_NAD_m_gc_1,0.0,,
RXN_9958_NAD_m_gc_2,0.0,,
RXN_9958_NAD_m_gc_3,0.0,,
RXN_9958_NAD_m_gc_4,0.0,,
GLN_GLU_mc_me_1,0.014033153486023794,,
GLN_GLU_mc_me_2,0.0,,
GLN_GLU_mc_me_3,0.0,,
GLN_GLU_mc_me_4,0.03187038534487011,,
GLN_GLU_mc_gc_1,0.0,,
GLN_GLU_mc_gc_2,0.0,,
GLN_GLU_mc_gc_3,0.0,,
GLN_GLU_mc_gc_4,0.0,,
NADPH_Dehydrogenase_p_me_1,0.0,,
NADPH_Dehydrogenase_p_me_2,0.0,,
NADPH_Dehydrogenase_p_me_3,0.0,,
NADPH_Dehydrogenase_p_me_4,0.0,,
NADPH_Dehydrogenase_p_gc_1,0.0,,
NADPH_Dehydrogenase_p_gc_2,0.0,,
NADPH_Dehydrogenase_p_gc_3,0.0,,
NADPH_Dehydrogenase_p_gc_4,0.0,,
CITSYN_RXN_m_me_1,0.5095666637362456,,
CITSYN_RXN_m_me_2,0.0,,
CITSYN_RXN_m_me_3,0.0,,
CITSYN_RXN_m_me_4,0.5624375388429483,,
CITSYN_RXN_m_gc_1,0.0005631223603810001,,
CITSYN_RXN_m_gc_2,0.0,,
CITSYN_RXN_m_gc_3,0.0005997929351400419,,
CITSYN_RXN_m_gc_4,0.0005631223603809979,,
OROTPDECARB_RXN_p_me_1,9.007564650800067e-20,,
OROTPDECARB_RXN_p_me_2,3.819166532405821e-19,,
OROTPDECARB_RXN_p_me_3,0.0,,
OROTPDECARB_RXN_p_me_4,0.0,,
OROTPDECARB_RXN_p_gc_1,0.0,,
OROTPDECARB_RXN_p_gc_2,0.0,,
OROTPDECARB_RXN_p_gc_3,0.0,,
OROTPDECARB_RXN_p_gc_4,0.0,,
SUC_ACONITATE_mc_me_1,0.0,,
SUC_ACONITATE_mc_me_2,0.0,,
SUC_ACONITATE_mc_me_3,0.0,,
SUC_ACONITATE_mc_me_4,0.0,,
SUC_ACONITATE_mc_gc_1,0.0,,
SUC_ACONITATE_mc_gc_2,0.0,,
SUC_ACONITATE_mc_gc_3,0.0,,
SUC_ACONITATE_mc_gc_4,0.0,,
K_biomass_me_1,0.0,,
K_biomass_me_2,0.0,,
K_biomass_me_3,0.0,,
K_biomass_me_4,0.0,,
K_biomass_gc_1,0.0,,
K_biomass_gc_2,0.0,,
K_biomass_gc_3,0.0,,
K_biomass_gc_4,0.0,,
PYRROLINECARBREDUCT_RXN_NADP_c_me_1,0.0,,
PYRROLINECARBREDUCT_RXN_NADP_c_me_2,0.0,,
PYRROLINECARBREDUCT_RXN_NADP_c_me_3,0.0022406420805201306,,
PYRROLINECARBREDUCT_RXN_NADP_c_me_4,0.0,,
PYRROLINECARBREDUCT_RXN_NADP_c_gc_1,0.0,,
PYRROLINECARBREDUCT_RXN_NADP_c_gc_2,0.0,,
PYRROLINECARBREDUCT_RXN_NADP_c_gc_3,0.0,,
PYRROLINECARBREDUCT_RXN_NADP_c_gc_4,0.0,,
FUM_PROTON_vc_me_1,0.0,,
FUM_PROTON_vc_me_2,0.0,,
FUM_PROTON_vc_me_3,0.0,,
FUM_PROTON_vc_me_4,0.0,,
FUM_PROTON_vc_gc_1,0.0,,
FUM_PROTON_vc_gc_2,0.0,,
FUM_PROTON_vc_gc_3,0.0,,
FUM_PROTON_vc_gc_4,0.0,,
RXN_9537_p_me_1,5.557691447681607e-20,,
RXN_9537_p_me_2,0.0,,
RXN_9537_p_me_3,0.0,,
RXN_9537_p_me_4,-6.483973355628543e-20,,
RXN_9537_p_gc_1,0.0,,
RXN_9537_p_gc_2,0.0,,
RXN_9537_p_gc_3,0.0,,
RXN_9537_p_gc_4,0.0,,
SER_xc_me_1,0.0,,
SER_xc_me_2,0.0,,
SER_xc_me_3,0.0,,
SER_xc_me_4,0.0,,
SER_xc_gc_1,0.0,,
SER_xc_gc_2,0.0,,
SER_xc_gc_3,0.0,,
SER_xc_gc_4,0.0,,
TRP_PROTON_vc_me_1,0.0,,
TRP_PROTON_vc_me_2,0.013299294929538822,,
TRP_PROTON_vc_me_3,0.0,,
TRP_PROTON_vc_me_4,0.0,,
TRP_PROTON_vc_gc_1,0.0,,
TRP_PROTON_vc_gc_2,0.0,,
TRP_PROTON_vc_gc_3,0.0,,
TRP_PROTON_vc_gc_4,0.0,,
Photon_ep_me_1,0.0,,
Photon_ep_me_2,485.908358720864,,
Photon_ep_me_3,485.908358720864,,
Photon_ep_me_4,0.0,,
Photon_ep_gc_1,0.0,,
Photon_ep_gc_2,0.0,,
Photon_ep_gc_3,0.0,,
Photon_ep_gc_4,0.0,,
AICARTRANSFORM_RXN_p_me_1,-9.007564650800067e-20,,
AICARTRANSFORM_RXN_p_me_2,0.0016624118661923554,,
AICARTRANSFORM_RXN_p_me_3,0.0022406420805201306,,
AICARTRANSFORM_RXN_p_me_4,0.0,,
AICARTRANSFORM_RXN_p_gc_1,0.0,,
AICARTRANSFORM_RXN_p_gc_2,0.0,,
AICARTRANSFORM_RXN_p_gc_3,0.0,,
AICARTRANSFORM_RXN_p_gc_4,0.0,,
SULFITE_OXIDASE_RXN_m_me_1,0.0,,
SULFITE_OXIDASE_RXN_m_me_2,0.0,,
SULFITE_OXIDASE_RXN_m_me_3,0.0,,
SULFITE_OXIDASE_RXN_m_me_4,0.0,,
SULFITE_OXIDASE_RXN_m_gc_1,0.0,,
SULFITE_OXIDASE_RXN_m_gc_2,0.0,,
SULFITE_OXIDASE_RXN_m_gc_3,0.0,,
SULFITE_OXIDASE_RXN_m_gc_4,0.0,,
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_me_1,0.0,,
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_me_2,0.0,,
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_me_3,0.0,,
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_me_4,0.0,,
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_gc_1,0.0,,
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_gc_2,0.0,,
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_gc_3,0.0,,
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_gc_4,0.0,,
sGLN_biomass_me_1,0.0,,
sGLN_biomass_me_2,0.0,,
sGLN_biomass_me_3,0.0,,
sGLN_biomass_me_4,0.0,,
sGLN_biomass_gc_1,0.0,,
sGLN_biomass_gc_2,0.0,,
sGLN_biomass_gc_3,0.0,,
sGLN_biomass_gc_4,0.0,,
RXN_7985_p_me_1,0.0,,
RXN_7985_p_me_2,0.0,,
RXN_7985_p_me_3,0.0,,
RXN_7985_p_me_4,0.0,,
RXN_7985_p_gc_1,0.0,,
RXN_7985_p_gc_2,0.0,,
RXN_7985_p_gc_3,0.0,,
RXN_7985_p_gc_4,0.0,,
RIB5PISOM_RXN_p_me_1,-0.22537128709861698,,
RIB5PISOM_RXN_p_me_2,18.424586640764794,,
RIB5PISOM_RXN_p_me_3,18.394645622085505,,
RIB5PISOM_RXN_p_me_4,-0.22553432635435333,,
RIB5PISOM_RXN_p_gc_1,-0.00037440027203709667,,
RIB5PISOM_RXN_p_gc_2,0.0,,
RIB5PISOM_RXN_p_gc_3,-0.0003815454746517031,,
RIB5PISOM_RXN_p_gc_4,-0.00037440027203709667,,
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_me_1,-0.18549424810963575,,
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_me_2,0.0,,
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_me_3,0.0,,
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_me_4,-0.19317214990865497,,
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_gc_1,0.0,,
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_gc_2,-0.0005715789963746139,,
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_gc_3,0.0,,
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_gc_4,0.0,,
ORNITHINE_CITRULLINE_mc_me_1,0.0,,
ORNITHINE_CITRULLINE_mc_me_2,0.0,,
ORNITHINE_CITRULLINE_mc_me_3,0.0,,
ORNITHINE_CITRULLINE_mc_me_4,0.0,,
ORNITHINE_CITRULLINE_mc_gc_1,0.0,,
ORNITHINE_CITRULLINE_mc_gc_2,0.0,,
ORNITHINE_CITRULLINE_mc_gc_3,0.0,,
ORNITHINE_CITRULLINE_mc_gc_4,0.0,,
pPRO_biomass_me_1,0.0,,
pPRO_biomass_me_2,0.0,,
pPRO_biomass_me_3,0.0,,
pPRO_biomass_me_4,0.0,,
pPRO_biomass_gc_1,0.0,,
pPRO_biomass_gc_2,0.0,,
pPRO_biomass_gc_3,0.0,,
pPRO_biomass_gc_4,0.0,,
ADENYLOSUCCINATE_SYNTHASE_RXN_p_me_1,-9.007564650800066e-20,,
ADENYLOSUCCINATE_SYNTHASE_RXN_p_me_2,0.0016624118661923554,,
ADENYLOSUCCINATE_SYNTHASE_RXN_p_me_3,0.00224064208052013,,
ADENYLOSUCCINATE_SYNTHASE_RXN_p_me_4,0.0,,
ADENYLOSUCCINATE_SYNTHASE_RXN_p_gc_1,0.0,,
ADENYLOSUCCINATE_SYNTHASE_RXN_p_gc_2,0.0,,
ADENYLOSUCCINATE_SYNTHASE_RXN_p_gc_3,0.0,,
ADENYLOSUCCINATE_SYNTHASE_RXN_p_gc_4,0.0,,
FERRIC_CHELATE_REDUCTASE_RXN_c_me_1,0.0,,
FERRIC_CHELATE_REDUCTASE_RXN_c_me_2,0.0,,
FERRIC_CHELATE_REDUCTASE_RXN_c_me_3,0.0,,
FERRIC_CHELATE_REDUCTASE_RXN_c_me_4,0.0,,
FERRIC_CHELATE_REDUCTASE_RXN_c_gc_1,0.0,,
FERRIC_CHELATE_REDUCTASE_RXN_c_gc_2,0.0,,
FERRIC_CHELATE_REDUCTASE_RXN_c_gc_3,0.0,,
FERRIC_CHELATE_REDUCTASE_RXN_c_gc_4,0.0,,
